amount,frequency,geolocation,device_id,merchant_type,payment_method,is_fraud
76.8,15,US,dev_7602,Electronics,Debit Card,0
151.75,5,US,dev_9859,Pharmacy,Net Banking,0
17.48,4,IN,dev_6486,Pharmacy,E-Wallet,0
10.73,3,FR,dev_3861,Clothing,Net Banking,0
264.79,1,US,dev_2317,Grocery,UPI,0
9.15,5,AU,dev_6018,Electronics,Net Banking,0
52.08,8,BR,dev_6007,Pharmacy,Net Banking,0
70.47,16,BR,dev_4556,Pharmacy,E-Wallet,0
62.36,13,IN,dev_1327,Electronics,UPI,0
7.2,6,SG,dev_9372,Travel,Net Banking,0
4.7,18,US,dev_3481,Fuel,E-Wallet,1
8.92,0,GB,dev_7456,Travel,Net Banking,0
70.47,19,CA,dev_7853,Fuel,E-Wallet,0
62.88,14,BR,dev_6569,Pharmacy,UPI,0
21.3,17,ZA,dev_1771,Pharmacy,Debit Card,0
81.24,2,IN,dev_6514,Grocery,E-Wallet,1
137.21,17,SG,dev_1193,Electronics,E-Wallet,0
3.4,1,DE,dev_3550,Restaurants,Net Banking,0
55.15,9,IN,dev_9621,Pharmacy,UPI,0
93.52,10,GB,dev_7337,Fuel,Credit Card,0
23.26,2,CA,dev_8066,Fuel,Credit Card,1
29.43,6,ZA,dev_1127,Travel,Debit Card,0
76.08,7,BR,dev_3467,Travel,UPI,0
182.57,18,FR,dev_8634,Pharmacy,E-Wallet,0
132.83,17,ZA,dev_9720,Pharmacy,Credit Card,0
70.0,12,BR,dev_1947,Clothing,Debit Card,0
104.81,12,DE,dev_1277,Fuel,UPI,0
36.31,18,DE,dev_1812,Grocery,Debit Card,0
81.95,11,BR,dev_8210,Electronics,Credit Card,0
50.22,16,FR,dev_9780,Electronics,Net Banking,0
16.85,11,IN,dev_1321,Electronics,Net Banking,0
96.78,12,FR,dev_5695,Fuel,UPI,0
65.04,11,US,dev_1906,Travel,Debit Card,0
35.53,18,BR,dev_9718,Grocery,E-Wallet,0
193.83,13,BR,dev_1302,Electronics,Credit Card,0
1.69,6,FR,dev_3175,Fuel,Net Banking,0
30.36,12,AU,dev_5528,Restaurants,Net Banking,0
4.69,5,AU,dev_7568,Pharmacy,Debit Card,0
116.38,18,GB,dev_5564,Clothing,Net Banking,0
96.88,18,AU,dev_8728,Clothing,Debit Card,0
32.2,3,DE,dev_2462,Electronics,Credit Card,0
90.08,18,US,dev_2462,Travel,Debit Card,0
40.33,8,BR,dev_4924,Clothing,Net Banking,0
112.93,15,ZA,dev_1536,Clothing,Debit Card,0
48.44,3,DE,dev_7070,Clothing,Net Banking,0
42.52,5,GB,dev_9042,Clothing,UPI,0
218.34,7,CA,dev_1678,Electronics,Net Banking,0
23.11,15,US,dev_4680,Fuel,Net Banking,0
10.27,4,AU,dev_4986,Grocery,Net Banking,0
70.27,9,SG,dev_9482,Grocery,UPI,0
278.74,12,IN,dev_8689,Travel,E-Wallet,0
37.96,13,ZA,dev_2151,Fuel,Net Banking,0
5.12,6,BR,dev_6730,Pharmacy,E-Wallet,0
33.16,19,CA,dev_4204,Restaurants,Credit Card,0
56.41,5,IN,dev_8741,Grocery,Debit Card,0
14.13,6,FR,dev_2421,Restaurants,E-Wallet,0
85.86,4,FR,dev_2911,Grocery,Credit Card,0
487.72,17,US,dev_8498,Grocery,Debit Card,0
48.08,11,US,dev_2054,Travel,Net Banking,0
35.05,5,US,dev_9955,Clothing,Net Banking,0
40.96,0,DE,dev_7823,Travel,Net Banking,0
9.79,3,DE,dev_8918,Grocery,UPI,0
171.83,18,FR,dev_3865,Fuel,UPI,0
42.87,11,US,dev_2848,Clothing,UPI,0
39.19,14,ZA,dev_6388,Fuel,UPI,0
86.23,2,GB,dev_6061,Fuel,Credit Card,0
46.68,19,US,dev_9613,Fuel,Credit Card,0
83.58,7,BR,dev_3805,Clothing,Net Banking,0
5.07,10,ZA,dev_5114,Fuel,Debit Card,0
134.44,15,BR,dev_9431,Clothing,UPI,0
225.75,8,SG,dev_8782,Restaurants,Debit Card,0
83.7,2,FR,dev_9324,Pharmacy,Credit Card,0
247.32,4,US,dev_7606,Grocery,UPI,0
13.14,19,AU,dev_2725,Electronics,Credit Card,0
51.92,13,IN,dev_3664,Fuel,Credit Card,0
73.67,14,US,dev_4423,Travel,E-Wallet,0
69.73,5,GB,dev_1427,Restaurants,Credit Card,0
41.06,3,SG,dev_5747,Travel,Net Banking,0
33.01,7,US,dev_3331,Electronics,Credit Card,0
10.85,18,IN,dev_6027,Clothing,UPI,0
39.77,4,IN,dev_5369,Electronics,Net Banking,0
14.2,12,DE,dev_7801,Travel,Credit Card,0
106.05,15,GB,dev_8915,Electronics,Net Banking,0
18.74,0,GB,dev_8874,Grocery,Credit Card,0
4.83,12,ZA,dev_2828,Electronics,Net Banking,0
64.3,10,AU,dev_7447,Fuel,Debit Card,0
72.35,7,GB,dev_6711,Grocery,E-Wallet,0
164.4,7,SG,dev_7897,Fuel,Net Banking,0
68.83,13,AU,dev_1315,Pharmacy,UPI,0
33.91,12,DE,dev_3623,Pharmacy,E-Wallet,0
129.97,2,GB,dev_4056,Electronics,E-Wallet,0
62.17,3,DE,dev_5730,Grocery,Credit Card,0
6.61,19,IN,dev_8802,Grocery,Net Banking,0
66.75,14,US,dev_7759,Pharmacy,E-Wallet,0
190.89,14,GB,dev_7064,Electronics,UPI,0
40.38,12,IN,dev_1859,Restaurants,UPI,0
28.12,8,US,dev_8697,Clothing,UPI,0
12.39,9,US,dev_9610,Clothing,Credit Card,0
13.14,11,IN,dev_3184,Clothing,Debit Card,0
45.36,13,BR,dev_5091,Grocery,Net Banking,0
72.44,0,AU,dev_4996,Pharmacy,E-Wallet,0
6.72,13,BR,dev_6960,Clothing,Net Banking,0
224.5,13,FR,dev_8503,Pharmacy,E-Wallet,0
112.56,7,CA,dev_7281,Grocery,Credit Card,0
70.67,15,US,dev_3772,Pharmacy,Net Banking,0
141.03,13,ZA,dev_2486,Restaurants,Credit Card,0
6.69,0,AU,dev_9107,Electronics,Credit Card,0
51.83,15,US,dev_7830,Pharmacy,Net Banking,0
79.56,17,SG,dev_3012,Pharmacy,Net Banking,0
141.13,6,ZA,dev_7654,Electronics,E-Wallet,0
122.4,14,FR,dev_4009,Grocery,UPI,0
25.96,16,FR,dev_6688,Grocery,Credit Card,0
226.26,18,SG,dev_3644,Pharmacy,Debit Card,0
10.62,12,IN,dev_6310,Restaurants,E-Wallet,0
166.44,8,AU,dev_8844,Clothing,E-Wallet,0
283.07,14,DE,dev_3773,Restaurants,UPI,0
15.6,2,AU,dev_5313,Electronics,UPI,0
102.43,0,ZA,dev_7237,Electronics,Credit Card,0
3.29,15,BR,dev_4389,Fuel,E-Wallet,0
41.59,7,DE,dev_9641,Clothing,E-Wallet,0
58.1,12,FR,dev_7435,Pharmacy,Debit Card,0
69.52,7,FR,dev_5608,Electronics,Credit Card,0
219.83,16,IN,dev_9238,Fuel,Credit Card,0
89.24,13,CA,dev_6736,Grocery,UPI,0
52.51,6,AU,dev_8854,Electronics,Credit Card,0
132.72,14,IN,dev_9688,Travel,Debit Card,0
240.52,15,ZA,dev_2930,Clothing,Credit Card,0
1.79,18,DE,dev_6508,Fuel,Net Banking,0
323.74,5,SG,dev_8213,Clothing,Net Banking,0
7.21,0,US,dev_5529,Clothing,Debit Card,0
134.73,11,BR,dev_9229,Travel,UPI,0
26.32,17,ZA,dev_1183,Restaurants,E-Wallet,0
11.34,15,US,dev_2733,Grocery,Credit Card,0
46.36,11,AU,dev_3912,Clothing,UPI,0
82.62,19,SG,dev_2791,Electronics,UPI,0
38.37,12,FR,dev_7070,Grocery,Credit Card,0
4.49,7,IN,dev_8220,Electronics,E-Wallet,0
73.2,0,DE,dev_2760,Grocery,Credit Card,0
186.15,6,IN,dev_6619,Pharmacy,E-Wallet,0
38.66,14,DE,dev_3555,Grocery,Debit Card,0
19.5,12,CA,dev_8446,Fuel,E-Wallet,0
46.75,12,CA,dev_3778,Electronics,UPI,0
3.97,8,IN,dev_1305,Electronics,Debit Card,0
137.4,14,DE,dev_8191,Pharmacy,Net Banking,0
140.05,3,DE,dev_2899,Grocery,Debit Card,0
70.94,12,US,dev_6981,Clothing,E-Wallet,0
34.85,11,IN,dev_4285,Electronics,Debit Card,0
128.67,4,GB,dev_3953,Pharmacy,Debit Card,0
64.72,6,AU,dev_2089,Travel,Net Banking,0
139.86,7,FR,dev_9321,Travel,E-Wallet,0
79.86,4,CA,dev_7522,Grocery,UPI,0
122.75,8,GB,dev_9296,Restaurants,Debit Card,0
73.02,13,CA,dev_9373,Grocery,Credit Card,0
42.77,11,SG,dev_4891,Pharmacy,UPI,0
253.5,3,CA,dev_1739,Grocery,Debit Card,0
62.32,19,ZA,dev_3448,Clothing,UPI,0
74.33,7,CA,dev_8105,Clothing,Credit Card,0
19.93,16,US,dev_9112,Fuel,UPI,0
78.61,7,GB,dev_8989,Pharmacy,UPI,0
67.82,0,SG,dev_8377,Restaurants,Credit Card,1
16.35,19,DE,dev_1590,Pharmacy,Credit Card,0
4.91,1,DE,dev_2644,Pharmacy,Credit Card,0
74.18,3,SG,dev_6653,Restaurants,Net Banking,0
115.41,0,BR,dev_3356,Pharmacy,Credit Card,0
59.29,6,IN,dev_8817,Restaurants,UPI,0
20.57,0,BR,dev_8328,Restaurants,Credit Card,0
87.85,8,GB,dev_1199,Restaurants,Debit Card,0
6.68,2,CA,dev_6532,Pharmacy,Credit Card,0
46.65,11,DE,dev_1825,Pharmacy,Credit Card,0
14.27,18,US,dev_3946,Grocery,E-Wallet,0
16.31,14,BR,dev_7937,Pharmacy,UPI,0
18.08,15,CA,dev_6457,Grocery,UPI,0
39.11,9,FR,dev_6812,Fuel,Debit Card,0
4.2,5,IN,dev_7286,Travel,Net Banking,0
40.57,16,SG,dev_6948,Travel,E-Wallet,0
57.35,16,CA,dev_3544,Fuel,Debit Card,0
52.82,18,IN,dev_2561,Fuel,Debit Card,0
38.6,17,IN,dev_2527,Electronics,UPI,0
146.18,10,DE,dev_9749,Grocery,E-Wallet,0
12.56,6,DE,dev_3884,Restaurants,UPI,0
56.37,9,GB,dev_5686,Electronics,Net Banking,0
5.12,6,FR,dev_4390,Clothing,UPI,0
5.91,4,SG,dev_1484,Grocery,Credit Card,0
68.24,11,IN,dev_9056,Pharmacy,UPI,0
66.78,15,GB,dev_3192,Fuel,Credit Card,0
168.32,17,ZA,dev_6890,Travel,Debit Card,0
65.29,2,BR,dev_3018,Grocery,Net Banking,0
257.09,19,AU,dev_1174,Fuel,Credit Card,0
3.99,14,IN,dev_1324,Grocery,Net Banking,0
8.25,4,GB,dev_6979,Pharmacy,UPI,0
3.61,12,FR,dev_2063,Grocery,UPI,0
16.39,18,DE,dev_2484,Pharmacy,Debit Card,0
62.34,11,IN,dev_9322,Grocery,UPI,0
82.98,4,IN,dev_5747,Clothing,Credit Card,0
3.73,5,CA,dev_7903,Travel,Debit Card,0
233.46,6,FR,dev_3441,Grocery,Net Banking,0
147.7,9,SG,dev_9122,Fuel,Debit Card,0
28.15,15,DE,dev_3342,Clothing,Net Banking,0
6.43,7,IN,dev_5228,Electronics,E-Wallet,0
14.9,8,BR,dev_1843,Grocery,Credit Card,0
10.86,3,DE,dev_5515,Pharmacy,Credit Card,0
10.53,7,BR,dev_6754,Clothing,Net Banking,0
58.48,6,AU,dev_1673,Restaurants,UPI,0
22.57,14,SG,dev_2685,Electronics,UPI,0
35.47,2,AU,dev_6332,Travel,E-Wallet,0
364.55,16,IN,dev_1842,Grocery,Net Banking,0
92.24,10,CA,dev_8551,Grocery,E-Wallet,0
238.04,8,SG,dev_5470,Clothing,Net Banking,0
12.3,4,CA,dev_7709,Travel,E-Wallet,0
38.52,9,GB,dev_5891,Restaurants,Net Banking,0
64.73,14,ZA,dev_7327,Electronics,Credit Card,0
6.39,13,FR,dev_9041,Fuel,E-Wallet,0
0.34,3,GB,dev_7445,Travel,E-Wallet,0
88.8,19,AU,dev_6236,Grocery,Net Banking,0
82.14,1,BR,dev_6342,Clothing,Debit Card,0
42.32,11,AU,dev_2636,Restaurants,Debit Card,0
53.81,0,SG,dev_2952,Clothing,Credit Card,0
42.95,19,SG,dev_2295,Electronics,UPI,0
1.94,4,AU,dev_9524,Pharmacy,UPI,0
32.68,5,IN,dev_3576,Pharmacy,Credit Card,0
15.59,10,AU,dev_5825,Travel,UPI,0
8.29,7,SG,dev_9436,Clothing,Net Banking,0
251.21,6,SG,dev_2409,Fuel,Debit Card,0
73.18,3,DE,dev_7955,Fuel,Credit Card,0
104.35,5,US,dev_2196,Pharmacy,Net Banking,0
30.31,15,CA,dev_3958,Pharmacy,Credit Card,0
39.96,19,GB,dev_2498,Clothing,Debit Card,0
21.63,14,AU,dev_9752,Grocery,UPI,0
8.16,13,DE,dev_9832,Clothing,Net Banking,0
15.78,11,IN,dev_8645,Restaurants,Debit Card,0
127.77,11,SG,dev_8934,Travel,Credit Card,0
90.54,15,AU,dev_1482,Electronics,E-Wallet,0
63.34,14,SG,dev_3927,Fuel,Net Banking,0
51.56,12,BR,dev_4753,Clothing,Credit Card,0
204.53,10,DE,dev_3448,Restaurants,Credit Card,0
6.04,16,AU,dev_8834,Pharmacy,Debit Card,0
26.35,14,BR,dev_5144,Fuel,Credit Card,0
34.45,13,ZA,dev_4858,Fuel,Net Banking,0
122.02,9,DE,dev_3265,Electronics,Net Banking,0
391.58,11,AU,dev_5078,Fuel,Credit Card,0
22.03,15,AU,dev_8442,Restaurants,Debit Card,0
165.91,14,FR,dev_3333,Fuel,Net Banking,0
142.05,9,DE,dev_7772,Fuel,E-Wallet,0
20.36,3,DE,dev_6236,Clothing,UPI,0
40.78,8,SG,dev_3702,Clothing,Debit Card,0
42.17,19,AU,dev_8396,Pharmacy,Debit Card,0
306.14,8,CA,dev_8224,Travel,UPI,0
15.96,19,CA,dev_8853,Grocery,UPI,0
128.42,10,CA,dev_4687,Restaurants,Net Banking,0
32.54,10,ZA,dev_3670,Grocery,Credit Card,1
105.0,6,AU,dev_4052,Grocery,Credit Card,0
43.58,9,AU,dev_6736,Fuel,E-Wallet,0
69.09,3,BR,dev_1277,Pharmacy,Credit Card,0
143.0,4,FR,dev_3647,Electronics,E-Wallet,0
130.44,4,DE,dev_3948,Electronics,E-Wallet,0
161.05,10,SG,dev_8054,Fuel,Debit Card,0
4.92,8,FR,dev_7334,Pharmacy,Debit Card,0
94.23,15,BR,dev_4498,Restaurants,Net Banking,0
12.06,8,AU,dev_1782,Grocery,UPI,0
43.0,3,GB,dev_7582,Travel,UPI,0
63.63,1,DE,dev_8380,Pharmacy,E-Wallet,0
41.23,13,ZA,dev_1158,Grocery,UPI,0
58.65,2,CA,dev_8690,Electronics,E-Wallet,0
453.0,17,ZA,dev_4871,Grocery,UPI,0
11.62,5,AU,dev_2305,Clothing,Net Banking,0
90.03,10,BR,dev_7460,Clothing,Debit Card,0
40.33,17,GB,dev_5234,Travel,Debit Card,0
11.42,11,IN,dev_9343,Restaurants,E-Wallet,0
13.83,4,CA,dev_6901,Grocery,UPI,0
238.5,8,SG,dev_4873,Clothing,Credit Card,0
169.36,19,AU,dev_5809,Restaurants,Net Banking,0
190.05,17,US,dev_1256,Pharmacy,UPI,0
381.72,18,GB,dev_6795,Pharmacy,Credit Card,0
18.69,2,GB,dev_1445,Clothing,Net Banking,0
35.13,8,DE,dev_6632,Restaurants,Net Banking,0
88.5,3,ZA,dev_6484,Restaurants,Debit Card,0
52.9,16,CA,dev_7771,Clothing,E-Wallet,0
43.36,16,AU,dev_8115,Fuel,UPI,0
35.43,1,US,dev_6335,Electronics,Net Banking,0
72.07,8,CA,dev_4053,Restaurants,UPI,0
68.57,8,BR,dev_5675,Pharmacy,Net Banking,0
14.09,4,US,dev_4052,Fuel,Debit Card,0
51.05,14,FR,dev_6766,Grocery,E-Wallet,0
64.5,14,FR,dev_1789,Fuel,Credit Card,0
67.57,2,GB,dev_8953,Clothing,Credit Card,0
18.87,18,BR,dev_5344,Fuel,Debit Card,1
108.47,2,FR,dev_2090,Electronics,Net Banking,0
2.04,5,GB,dev_4001,Clothing,Debit Card,0
35.06,3,ZA,dev_1219,Travel,E-Wallet,0
121.21,12,AU,dev_1302,Grocery,Credit Card,0
66.39,12,GB,dev_5764,Pharmacy,UPI,0
24.21,10,AU,dev_7159,Travel,Credit Card,0
94.98,4,BR,dev_3455,Fuel,E-Wallet,0
67.03,0,DE,dev_2711,Restaurants,Net Banking,0
127.27,8,CA,dev_3804,Fuel,Debit Card,0
106.25,16,GB,dev_8528,Pharmacy,Credit Card,0
75.35,0,GB,dev_5884,Pharmacy,Credit Card,0
53.58,2,AU,dev_7353,Restaurants,UPI,0
11.43,14,FR,dev_6708,Travel,Debit Card,0
24.23,9,FR,dev_9979,Travel,UPI,0
43.45,7,GB,dev_1864,Restaurants,UPI,0
73.16,11,FR,dev_7898,Electronics,Net Banking,0
57.68,14,FR,dev_3745,Grocery,Credit Card,0
27.19,8,GB,dev_7808,Clothing,Debit Card,0
0.52,9,ZA,dev_8692,Travel,Net Banking,0
54.85,19,ZA,dev_2111,Grocery,Net Banking,0
26.91,8,IN,dev_6373,Clothing,Net Banking,0
106.12,14,ZA,dev_9632,Fuel,E-Wallet,0
1.94,0,IN,dev_5025,Clothing,E-Wallet,0
70.32,1,BR,dev_6914,Travel,Net Banking,0
227.06,18,SG,dev_3843,Electronics,E-Wallet,0
15.33,13,CA,dev_2986,Electronics,Debit Card,0
51.04,7,SG,dev_7055,Grocery,Credit Card,0
7.67,5,FR,dev_5317,Fuel,Debit Card,0
78.61,11,US,dev_3236,Grocery,Credit Card,0
63.98,14,FR,dev_9750,Restaurants,E-Wallet,0
41.85,13,GB,dev_2676,Electronics,Debit Card,0
58.95,0,GB,dev_9207,Grocery,UPI,0
181.51,10,CA,dev_5519,Restaurants,Net Banking,0
17.48,2,DE,dev_7029,Fuel,Credit Card,0
1.83,18,DE,dev_4077,Pharmacy,Credit Card,0
158.25,17,DE,dev_1633,Clothing,UPI,0
68.85,19,ZA,dev_3152,Grocery,UPI,0
177.06,1,BR,dev_1894,Restaurants,Net Banking,0
72.69,6,FR,dev_5879,Electronics,E-Wallet,0
132.93,7,GB,dev_4928,Clothing,Debit Card,0
44.92,18,US,dev_9525,Grocery,Debit Card,0
110.86,14,US,dev_7624,Electronics,Debit Card,1
195.39,9,US,dev_2566,Pharmacy,E-Wallet,0
67.91,0,DE,dev_1786,Clothing,Net Banking,0
15.95,5,CA,dev_1504,Travel,Debit Card,0
25.05,12,DE,dev_9499,Electronics,Credit Card,0
17.72,13,GB,dev_1180,Travel,Credit Card,0
22.68,2,FR,dev_5613,Fuel,Credit Card,0
29.27,10,FR,dev_9876,Grocery,UPI,0
64.8,2,CA,dev_9118,Pharmacy,UPI,0
70.94,18,BR,dev_9787,Restaurants,E-Wallet,0
44.48,9,ZA,dev_3306,Grocery,Debit Card,0
76.45,14,US,dev_1498,Electronics,UPI,0
6.81,10,FR,dev_3668,Travel,Credit Card,0
7.35,14,CA,dev_9656,Travel,UPI,0
15.08,12,US,dev_5283,Clothing,Credit Card,0
58.4,4,DE,dev_3525,Grocery,Debit Card,1
19.26,3,AU,dev_8463,Grocery,E-Wallet,0
26.65,12,SG,dev_5899,Electronics,Net Banking,0
40.91,8,FR,dev_4252,Travel,Net Banking,0
133.65,16,BR,dev_7992,Electronics,Credit Card,0
1.12,1,CA,dev_1137,Electronics,UPI,0
83.84,4,ZA,dev_8877,Fuel,UPI,0
88.42,15,BR,dev_4804,Travel,Credit Card,0
128.22,6,DE,dev_8718,Electronics,Debit Card,0
215.95,0,FR,dev_7300,Travel,Credit Card,0
1.63,11,GB,dev_2594,Electronics,Debit Card,0
13.36,10,DE,dev_9964,Restaurants,E-Wallet,0
173.84,11,ZA,dev_1181,Electronics,E-Wallet,0
49.08,18,DE,dev_8738,Electronics,Credit Card,0
66.52,11,CA,dev_7510,Pharmacy,E-Wallet,0
87.02,11,BR,dev_8679,Restaurants,UPI,0
90.92,13,CA,dev_6150,Grocery,Debit Card,0
214.75,1,US,dev_2913,Travel,Net Banking,0
463.39,1,AU,dev_7410,Pharmacy,Net Banking,0
101.88,3,BR,dev_9264,Clothing,E-Wallet,0
27.09,19,AU,dev_3682,Restaurants,Debit Card,0
169.46,15,CA,dev_1040,Pharmacy,UPI,0
4.04,9,GB,dev_2561,Grocery,Net Banking,0
21.02,12,FR,dev_3072,Electronics,UPI,0
182.14,1,ZA,dev_2324,Fuel,UPI,0
23.68,2,DE,dev_7552,Grocery,Net Banking,0
19.94,18,DE,dev_9679,Restaurants,Net Banking,0
11.89,5,AU,dev_8810,Fuel,E-Wallet,0
156.78,18,ZA,dev_6846,Electronics,Debit Card,0
55.46,19,BR,dev_6870,Grocery,Credit Card,0
89.89,18,FR,dev_2195,Clothing,Debit Card,0
21.86,7,SG,dev_9097,Travel,Credit Card,0
113.52,13,AU,dev_6669,Travel,Net Banking,0
114.17,9,BR,dev_5545,Restaurants,UPI,0
29.99,2,BR,dev_8163,Pharmacy,Debit Card,0
42.3,5,ZA,dev_9152,Electronics,UPI,0
18.83,14,ZA,dev_1007,Electronics,Debit Card,0
300.27,17,IN,dev_3193,Travel,Debit Card,0
82.99,13,DE,dev_7483,Grocery,UPI,0
218.11,18,FR,dev_1403,Electronics,E-Wallet,0
28.92,9,US,dev_9821,Clothing,Net Banking,0
121.82,14,AU,dev_3690,Clothing,E-Wallet,0
116.15,3,FR,dev_4993,Electronics,E-Wallet,0
94.12,1,IN,dev_5874,Electronics,Debit Card,0
269.67,2,IN,dev_5512,Travel,Net Banking,0
40.01,6,FR,dev_5986,Restaurants,Debit Card,0
11.21,15,ZA,dev_8738,Travel,Credit Card,0
89.11,9,BR,dev_4672,Restaurants,Debit Card,0
104.54,18,SG,dev_2978,Clothing,UPI,0
68.46,16,FR,dev_4030,Restaurants,Debit Card,0
18.54,18,AU,dev_4414,Travel,Credit Card,0
56.17,4,US,dev_6876,Electronics,Debit Card,0
29.94,19,DE,dev_9363,Restaurants,Credit Card,0
44.61,12,IN,dev_7008,Travel,Net Banking,0
82.9,12,GB,dev_1728,Clothing,Debit Card,0
109.39,10,GB,dev_3158,Fuel,Credit Card,0
21.14,10,BR,dev_6532,Restaurants,Net Banking,0
41.58,15,ZA,dev_3236,Clothing,UPI,0
25.09,14,DE,dev_3012,Clothing,E-Wallet,0
17.71,16,IN,dev_9274,Grocery,Credit Card,0
122.37,17,GB,dev_2281,Fuel,UPI,0
191.97,18,GB,dev_1638,Restaurants,Net Banking,0
36.99,3,SG,dev_3304,Travel,UPI,0
111.31,4,FR,dev_4935,Restaurants,Debit Card,0
181.84,6,CA,dev_4707,Restaurants,E-Wallet,0
149.73,1,DE,dev_8759,Fuel,Credit Card,0
16.15,0,CA,dev_8871,Pharmacy,Net Banking,0
250.42,11,US,dev_1223,Clothing,E-Wallet,0
37.82,9,ZA,dev_6520,Clothing,Net Banking,1
33.15,7,FR,dev_7912,Clothing,UPI,0
5.16,0,US,dev_1846,Clothing,Net Banking,0
53.27,11,AU,dev_8266,Fuel,Net Banking,0
9.23,1,IN,dev_2194,Travel,UPI,0
22.86,9,CA,dev_6544,Electronics,UPI,0
30.49,16,BR,dev_6046,Grocery,E-Wallet,0
132.37,2,AU,dev_2284,Pharmacy,Credit Card,0
166.67,6,DE,dev_3588,Pharmacy,UPI,0
28.82,11,IN,dev_3330,Clothing,E-Wallet,0
156.55,7,GB,dev_8566,Clothing,Net Banking,0
155.72,19,CA,dev_4934,Grocery,Net Banking,0
115.73,11,FR,dev_3125,Clothing,Debit Card,0
12.69,2,FR,dev_3617,Electronics,UPI,0
93.78,16,AU,dev_8762,Pharmacy,E-Wallet,0
232.07,8,AU,dev_6329,Restaurants,E-Wallet,0
91.79,9,ZA,dev_4500,Grocery,Credit Card,0
32.23,5,GB,dev_7452,Pharmacy,E-Wallet,0
55.54,0,SG,dev_8521,Travel,UPI,0
83.01,11,CA,dev_7959,Pharmacy,E-Wallet,0
57.16,4,US,dev_8769,Grocery,Debit Card,0
10.22,12,DE,dev_1341,Electronics,Net Banking,0
29.92,14,CA,dev_7442,Fuel,Net Banking,0
129.72,10,CA,dev_2833,Travel,E-Wallet,0
158.1,7,GB,dev_4024,Restaurants,E-Wallet,0
11.82,4,CA,dev_4214,Clothing,E-Wallet,0
243.57,1,ZA,dev_8412,Grocery,E-Wallet,1
31.9,11,CA,dev_6954,Travel,Debit Card,0
86.85,1,BR,dev_2311,Grocery,UPI,0
111.49,15,BR,dev_4049,Restaurants,Debit Card,0
133.68,2,IN,dev_9493,Grocery,Debit Card,0
233.13,9,DE,dev_4716,Pharmacy,Debit Card,0
30.02,18,BR,dev_9101,Pharmacy,Net Banking,1
156.44,7,DE,dev_5203,Travel,Debit Card,0
11.3,6,FR,dev_9092,Electronics,E-Wallet,0
97.67,0,ZA,dev_6081,Fuel,Debit Card,0
108.38,11,GB,dev_7746,Travel,E-Wallet,0
90.59,4,GB,dev_1782,Grocery,UPI,0
23.26,15,BR,dev_1299,Restaurants,Net Banking,0
165.11,3,ZA,dev_5127,Pharmacy,UPI,1
14.8,16,FR,dev_4346,Clothing,UPI,0
4.41,1,US,dev_1062,Clothing,Net Banking,0
101.12,11,ZA,dev_8438,Restaurants,E-Wallet,0
51.62,0,IN,dev_4579,Grocery,E-Wallet,0
151.29,11,GB,dev_7581,Fuel,E-Wallet,0
38.68,11,IN,dev_3759,Restaurants,Net Banking,0
14.74,11,GB,dev_4068,Grocery,Debit Card,0
144.85,18,FR,dev_8913,Travel,Credit Card,0
63.69,16,CA,dev_8707,Fuel,Debit Card,0
16.78,19,SG,dev_7763,Electronics,Debit Card,0
101.95,10,ZA,dev_4334,Grocery,UPI,0
57.25,12,ZA,dev_1548,Clothing,Credit Card,0
74.17,7,CA,dev_4670,Clothing,E-Wallet,0
49.43,9,US,dev_1393,Pharmacy,Debit Card,0
141.15,7,GB,dev_1125,Fuel,Net Banking,0
141.55,19,US,dev_6022,Electronics,Debit Card,0
98.86,7,ZA,dev_9531,Grocery,E-Wallet,0
8.91,8,BR,dev_8981,Electronics,Debit Card,0
146.04,6,BR,dev_6067,Pharmacy,UPI,0
88.94,13,AU,dev_9306,Travel,UPI,0
95.53,1,DE,dev_2625,Electronics,Debit Card,0
36.08,10,BR,dev_5935,Travel,UPI,0
169.14,7,BR,dev_8452,Clothing,Net Banking,0
103.39,12,GB,dev_7786,Travel,Credit Card,0
9.56,14,AU,dev_7406,Grocery,Debit Card,0
41.91,2,GB,dev_6940,Fuel,Net Banking,0
173.99,13,ZA,dev_1488,Fuel,Net Banking,0
3.87,14,IN,dev_4943,Grocery,Net Banking,0
260.39,1,US,dev_3042,Grocery,E-Wallet,0
90.95,18,ZA,dev_6223,Grocery,Debit Card,0
79.84,11,IN,dev_1832,Restaurants,Debit Card,0
25.24,19,FR,dev_8326,Pharmacy,Debit Card,0
22.89,3,FR,dev_6877,Travel,Credit Card,0
227.87,2,GB,dev_9958,Grocery,Net Banking,0
28.34,4,SG,dev_3078,Fuel,Debit Card,0
119.51,2,SG,dev_1331,Electronics,UPI,0
39.95,14,IN,dev_2305,Electronics,E-Wallet,0
12.0,18,BR,dev_2541,Restaurants,Credit Card,0
0.86,1,GB,dev_7673,Travel,E-Wallet,0
62.87,11,IN,dev_3694,Travel,Net Banking,0
297.64,4,GB,dev_4608,Pharmacy,UPI,0
36.85,16,IN,dev_9267,Travel,Net Banking,0
35.35,13,FR,dev_7789,Fuel,Debit Card,1
33.74,9,AU,dev_6849,Fuel,E-Wallet,0
58.81,2,GB,dev_4860,Pharmacy,UPI,0
46.48,3,AU,dev_6258,Restaurants,E-Wallet,0
169.56,5,FR,dev_3725,Travel,Credit Card,0
